Row_Number,post_Description,TOXICITY,SEVERE_TOXICITY,INSULT,PROFANITY,THREAT,IDENTITY_ATTACK
65081,"The Supreme Court on Tuesday, 3 March 2020, declined to restore Emeka Ihedioha of the Peoples Democratic Party, PDP, as the Governor of Imo State. The apex court, in a decision by a seven-man panel…",0.008859074,0.00062942505,0.0070568733,0.011184863,0.006977591,0.0031633168
65099,"Gaetz’s relentless flattery and gift for political performance put him high on Trump’s buddy list—which allows him to play a surprisingly complicated game. “I view the Trump presidency not as a condition to be managed, but as an opportunity to be seized,” he said.",0.08479069,0.0011348724,0.04207976,0.011782649,0.007081157,0.0035517942
65151,"Contre cette FOLIE MIGRATOIRE, soutenez-vous 👉🏻 http://www.adhesions-rn.fr/don

🖋 Communiqué du Rassemblement National sur la crise migratoire encouragée par Erdogan : 

« Depuis quatre jours, l’Europe doit faire face à un risque majeur d’une nouvelle crise migratoire encouragée par le gouvernement islamiste d’Ankara.

Cette politique du chantage, de la menace et de la déstabilisation menée par Erdogan n’est plus acceptable, pas plus que cette tentative de tordre le bras aux pays européens pour les contraindre à intervenir dans le conflit syrien et dans les guerres d’occupation territoriale que mène depuis trois ans la Turquie dans ce pays.

Offensives violentes contre les kurdes de Syrie, soutiens à certains groupes djihadistes comme l’ont révélé les observateurs internationaux, l’intervention turque en Syrie a contribué à accentuer la déstabilisation de cette région et à aggraver la situation humanitaire.

A l’heure où des dizaines de milliers de migrants sont encouragés par Ankara à franchir les frontières européennes, l’urgence commande, aux côtés de la poursuite des négociations, à tout entreprendre pour pallier l’impuissance de l’Union européenne face au péril migratoire.

Dans un premier temps, le recouvrement des frontières nationales par le biais du mécanisme du contrôle temporaire en cas de crise doit être engagé par les autorités françaises.

Il est par ailleurs urgent, au regard de ce nouveau fiasco de Frontex qui n’a pas su anticiper cette crise, (depuis plus d’un an, la Grèce se débat seule et doit faire face à un afflux ininterrompu de migrants en provenance des côtes turques, plus de 70 000 à ce jour), de soulever la question de l’inefficacité du contrôle des frontières extérieures de l’Europe.

La protection des territoires nationaux et l’anticipation des crises migratoires qui se multiplient, passent par le retour aux frontières nationales et à leur contrôle permanent.

Enfin, au vu de la duplicité, des alliances douteuses et des dérives inquiétantes et bellicistes du régime d’Erdogan, il appartient à l’Union européenne de reconsidérer ses relations avec Ankara et de mettre fin immédiatement aux coûteuses négociations d’adhésion tout autant qu’au désormais caduque accord de 2016, censé juguler les flux migratoires. »",0.200795,0.023076924,0.191015,0.04291453,0.010343489,0.10221587
65207,Le Premier ministre a annoncé annonce l’usage de l’article 49.3 pour faire adopter sans vote le projet de réforme des retraites,0.0039111865,0.0001513958,0.007816878,0.007967489,0.005241645,0.00027979628
65237,Nigerian traders in China Town in Lagos are complaining of a decline in sales following the outbreak of the Corona Virus in the country. In a visit by Sahara...,0.05651112,0.0023078918,0.017807651,0.019622196,0.0077025536,0.04822223
65246,"Alors que l’Europe et le monde sont confrontés à une crise sanitaire d’une envergure majeure, une autre crise perdure aux frontières de notre continent : elle oppose les puissances régionales que sont la Turquie et la Russie, autour de la question syrienne. Elle entraîne une crise humanitai...",0.0438942,0.0032997131,0.033239998,0.008776636,0.0056668324,0.01465176
65256,She said the exercise was an operational requirement of the International Civil Aviation Organisation for aerodromes.,0.004429537,0.00039339066,0.005741115,0.009604998,0.0062914654,0.0016001574
65257,The anti-graft agency told the Federal High Court in Lagos that the former senator diverted the funds in tranches of N100m every month.,0.01646154,0.0005888939,0.010210892,0.011406898,0.0064144502,0.0025713511
65258,But the goal of calling your attention to the myriad of holes remains on course until you are able to take care of these potholes.,0.09394901,0.0022697449,0.031256735,0.04065997,0.0067834044,0.0034038029
65259,"The judge, in her ruling on Thursday, said that Iyanya must provide a surety in like sum.",0.004523782,0.0004029274,0.0059738667,0.009545219,0.006543908,0.0018406434
65260,"Borofice said that at the Nnamdi Azikwe Airport, Abuja, travellers were only given a form to indicate whether they were sick or not.",0.020607091,0.00079631805,0.011996903,0.012107162,0.007068211,0.006030651
65262,"Selon les médias turcs, la décision a été prise pendant un conseil de sécurité extraordinaire présidé par le chef de l’Etat, Recep Tayyip Erdogan. La Grèce a annoncé avoir renforcé ses patrouilles à la frontière.",0.00064793753,3.2782555e-05,0.0051497365,0.007682473,0.0052097864,0.00021389386
65297,"🔴 SOUTENEZ-NOUS POUR RÉTABLIR LA SÉCURITÉ DANS NOS COMMUNES ET EN FRANCE 👉🏻 https://adhesions-rn.fr/don/

📒 Ce Livre Blanc a été élaboré par notre mouvement dans un seul but : rétablir en France 🇫🇷 une société sûre PARTOUT et POUR TOUS !

📩 Disponible en téléchargement 👉🏻 bit.ly/2uwUVZj

📹 Conférence de presse de Marine Le Pen 👉🏻 https://youtu.be/Pm0iSLJ7ZW8",0.009298885,0.0010919571,0.010780896,0.00905845,0.005479119,0.001655654
65313,Xavier Raufer décrypte et revient sur les chiffres du ministère de l'Intérieur sur les cambriolages commis en France.,0.0014922199,8.881092e-05,0.0059643667,0.007837257,0.0052133263,0.00020233203
65315,Barrister Adeshina Ademola Ogunlana a Presidential Candidate in the Nigeria Bar Association under the banner of the Radical Agenda Movement In The NBA has ca...,0.022964042,0.0012969971,0.011084898,0.016342908,0.0076637166,0.00847251
65394,"At the maiden edition of the Goke omisore Voice of Reason (VOR) annual lecture, Mr Yinka Odunmakin says Nigeria's stopwatch needs reset. He explained to Saha...",0.044636376,0.002117157,0.017743196,0.016035475,0.009385503,0.025404079
65404,Wole Mayowa also known as Wale Sentimenta for his album naned Sentimenta is a Nigerian Afro Beat Artist and a fashion designer. In an exclusive interview wit...,0.034041706,0.002412796,0.015720926,0.029596692,0.008052089,0.017264472
65405,"🔴 CONTRE L’ABATTAGE RITUEL, SOUTENEZ-NOUS ➡ https://adhesions-rn.fr/don/

L'abattage rituel sans étourdissement préalable constitue une SOUMISSION totale au communautarisme islamique et un grave recul de la condition animale !

Avec Marine Le Pen, demandons l'arrêt complet de cette pratique abjecte et indigne de notre pays !",0.3127066,0.16960317,0.33154017,0.04065997,0.030623792,0.29035977
65408,"INFO JDD - Emmanuel Macron recevra mardi les associations engagées dans l’éducation populaire. Il travaille aussi à une charte pour les associations afin qu’elles respectent les principes républicains. Cette démarche est la deuxième étape dans sa lutte contre le ""séparatisme"". ...",0.011937759,0.00036478043,0.013212911,0.00813615,0.005298687,0.0009989422
65427,"Department of Homeland Security (DHS) whistleblower and Fox News contributor Phil Haney was found dead in Amador County, Calif., on Friday, according to a press release from local authorities.",0.030859824,0.0022888184,0.009241886,0.015249812,0.02613456,0.0069185994
65457,"""I think that we can have enduring prosperity for generations to come that is not linked to like a specific factory or a specific economic condition that could potentially change,"" Rep. Matt Gaetz said.",0.0066600125,0.00048160553,0.006648371,0.009852652,0.006246155,0.0017851467
65465,"Ozekhome berated the attacks on Odili saying that the attack was “highly condemnable, provocative, uncalled for and is certainly dangerous for the independence and courageous decisions template of the Supreme Court of Nigeria, which is the apex court.”",0.02873857,0.0011587143,0.018645585,0.013200258,0.009023022,0.008546505
65466,"FAITES UN DON 👉🏻 https://adhesions-rn.fr/don/

📹 Une gestion RN, ÇA MARCHE ! Nous l'avons prouvé dans nos municipalités : les habitants peuvent affirmer qu'ils y vivent mieux qu'il y a 6 ans.  

A un mois des municipales de mars 2020, nous avons besoin de vous : aidez-nous à administrer d'autres communes ! 

Chaque ville gagnée et chaque conseiller municipal élus seront autant de victoires face à Macron et à sa politique injuste.

DANS VOTRE VILLE, PRENEZ LE POUVOIR 👉🏻 https://rassemblementnational.fr/municipales-2020-dans-votre-ville-prenez-le-pouvoir/",0.09351514,0.0022888184,0.06319981,0.01402008,0.0064727063,0.006030651
65482,"Florida Republican Rep. Matt Gaetz hit the table swinging as he joined ABC's ""The View,"" calling Wednesday night's debate the ""death of the political left.""",0.115658075,0.0037765503,0.032248367,0.029596692,0.061736204,0.04203484
65491,INEC-NIGERIA NEWSPAPER,0.1013248,0.007133484,0.036325075,0.072882555,0.009204263,0.061130337
65501,"Congressman Matt Gaetz town hall
Perdido Key, Florida
Feb 21, 2020",0.015016444,0.0008058548,0.009944891,0.011765569,0.0067251488,0.0027378413
65540,"[EN COUVERTURE]
🇪🇺 Le scandale Soros 🇪🇺
EXCLUSIF : Le rapport qui dévoile la mainmise de George Soros sur la Cour européenne des droits de l’homme
🔴 Islam : Macron face au défi du séparatisme
👀 Bellamy : contre notre « aveuglement volontaire »
En kiosque ou sur : https://bit.ly/3bQD8xe",0.08083374,0.00957489,0.04910661,0.014805742,0.0072106146,0.037394293
65544,Medicine without blood has been a controversial issue in Nigeria. SaharaTV explores the way a Nigerian doctor handle the challenge of bloodless medicine and ...,0.058490243,0.0025367737,0.017088935,0.023311393,0.011353259,0.037394293
65545,Nigerians react to why they think the government is stalling on sacking the service chiefs amid calls for their sack.,0.23739935,0.0090789795,0.086852804,0.11230402,0.0138755,0.26155844
65596,"La ministre de la transition écologique assure qu’EDF reclassera tous les salariés concernés. D’ici à 2035, 14 des 58 réacteurs du parc actuel devraient cesser de fonctionner.",0.02107848,0.0007915497,0.022061773,0.008285597,0.005644177,0.0011839314
65619,"Rep. Matt Gaetz, R-Fla., told Fox News Friday he still has ""total confidence"" in Attorney General Bill Barr despite the Justice Department's decision not to pursue criminal charges against former acting FBI director and current CNN contributor Andrew McCabe.",0.016021729,0.0007247925,0.010096892,0.010979908,0.0072882893,0.0032373124
65659,Le groupe de la gauche démocrate et républicaine (GDR) a déposé pour la première fois depuis 2008 une motion référendaire à l'Assemblée nationale sur la réforme des retraites (c'était alors sur la ratification du traité de Lisbonne). En brandissant le recours à l'article 122 du règleme...,0.008544922,0.000269413,0.010628895,0.008375265,0.00525095,0.000827827
65694,Les parlementaires s'interrogent sur la sortie de prison d'individus condamnés pour des faits de terrorisme. Sans compter les détenus de droits commun susceptibles d'être radicalisés. Le député Éric Ciotti a rédigé une proposition de loi visant à faciliter les mesures de rétention ad...,0.011120965,0.0005555153,0.01309891,0.010347961,0.005327815,0.0009850679
65732,"When he rose to address the audience during the burial of Nnamdi Kanu's parents, the applause and shout of joy from the people almost shattered the roof.

Death does not kill a name – Senator Abaribe

The duo of Senator Enyinnaya Abaribe and HE Peter Obi are steadily and surely distinguishing themselves as belonging to the league of the greatest men ever to come from the East. 

Full-blooded and true sons of Igboland. They have demonstrated what true Igbo should be. To strongly identify with his own people and standing tall even in the face of insurmountable obstacles. Where there is a will, there is a way. 

A new dawn is here, and Igbo will rise and shine brightly for ever. While the enemies will bow and lick their tongues in shame. The time is very near folks!

     ✍️ - dr vc.igwemezie",0.09958932,0.0037193298,0.039151907,0.020373698,0.012958534,0.011839314
65746,"Ce dimanche, je compte sur vous. Depuis 6 ans, nous avons démontré nos compétences pour redresser notre ville. « Encore mieux demain » c’est possible avec notre projet porté par la seule équipe qui a la passion d’Hénin-Beaumont. 

📹 Hénin-Beaumont c’est ma vie, Hénin-Beaumont c’est notre ville : continuons ensemble le travail accompli depuis 6 ans ! ❤️",0.0011466531,0.00010192394,0.005389613,0.008097721,0.0052687502,0.00020348822
65755,"Following its official creation this past December, the Space Force is looking for ideas on what the members of the newest branch of the U.S. military should be called.",0.016210219,0.00088214874,0.008709883,0.011714331,0.008026198,0.004439743
65771,"La demande de remise en liberté de Jean-Louis Leroux, un agriculteur d'Ambrières dans la Marne, est examinée ce jeudi. L'homme a été incarcéré au début du mois après avoir tiré sur un jeune de 19 ans venu sur son exploitation pour, semble-t-il, lui voler du carburant.",0.006785673,0.00059843063,0.010438894,0.00858876,0.005767162,0.000638213
65776,"The lawmakers, who debated the bill exhaustively in the chambers on Thursday, spoke on the appropriateness of the proposed law in view of the security challenges facing the state, region and Ekiti State.",0.0031729306,0.00031232834,0.0056556147,0.008981592,0.0062267366,0.0016001574
65791,"La production du paracétamol, principe actif du célèbre antidouleur, se fait essentiellement en Chine. Si l'épidémie perdure, c'est toute l'industrie du médicament qui pourrait être affectée par des problèmes d'approvisionnement. Explications.",0.006785673,0.0003862381,0.009013886,0.008119071,0.0053019235,0.0011700572
65813,"📹 Face aux attaques du président socialiste du Parlement européen contre nos drapeaux nationaux, les députés RN ont décidé de déposer un recours auprès de la Cour de Justice de l'UE !

Jamais nous n'abandonnerons notre drapeau 🇫🇷 : c'est notre liberté et notre identité !",0.10002319,0.0038909912,0.07396803,0.009630617,0.005974294,0.011025362
65814,"It will worth your time to listen to this discuss on Nigeria - her judiciary, terrorism, travel ban, Buhari regime, the possibility of break up, etc. by International organisations. A must watch!",0.10870059,0.0032234192,0.032689095,0.015318131,0.011767523,0.050671257
65826,L’ancien ministre de l’Intérieur d’extrême droite avait refusé pendant une semaine le débarquement de 118 migrants secourus par les gardes-c,0.0043667066,0.0003361702,0.008386881,0.008879114,0.0053011146,0.0010636884
65836,Trial of Omoyele Sowore continues today as the Nigerian government reduced the charges against the #RevolutionNow convener from seven count charges to two.,0.028385026,0.001745224,0.011882903,0.019212283,0.010654188,0.01274247
65837,Trial of Omoyele Sowore continues today as the Nigeian government reduced the charges against the #RevolutionNow convener from seven count charges to two.,0.035220183,0.002117157,0.014352918,0.02385794,0.010809537,0.017766917
65842,Trial of Omoyele Sowore continues today as the Nigeian government reduced the charges against the #RevolutionNow convener from seven count charges to two.,0.035220183,0.002117157,0.014352918,0.02385794,0.010809537,0.017766917
65843,Trial of Omoyele Sowore continues today as the Nigeian government reduced the charges against the #RevolutionNow convener from seven count charges to two.,0.035220183,0.002117157,0.014352918,0.02385794,0.010809537,0.017766917
65844,Trial of Omoyele Sowore continues today as the Nigeian government reduced the charges against the #RevolutionNow convener from seven count charges to two.,0.035220183,0.002117157,0.014352918,0.02385794,0.010809537,0.017766917
65845,"It was reported that the fire, which started at about 10pm on Wednesday, was caused by power surge.",0.014890783,0.0009775162,0.0077408776,0.011714331,0.008492245,0.0035887922
65846,Trial of Omoyele Sowore continues today as the Nigeian government reduced the charges against the #RevolutionNow convener from seven count charges to two.,0.035220183,0.002117157,0.014352918,0.02385794,0.010809537,0.017766917
65847,Trial of Omoyele Sowore continues today as the Nigeian government reduced the charges against the #RevolutionNow convener from seven count charges to two.,0.035220183,0.002117157,0.014352918,0.02385794,0.010809537,0.017766917
65848,"Le «halo autour du chômage», c'est à dire les demandeurs d'emploi non actifs ou non disponibles immédiatement, a lui augmenté de 59.000, arrivant à 1,7 million.",0.0013901206,3.4868717e-05,0.0057601156,0.0076632584,0.0051933005,9.769746e-05
65849,Trial of Omoyele Sowore continues today as the Nigeian government reduced the charges against the #RevolutionNow convener from seven count charges to two.,0.035220183,0.002117157,0.014352918,0.02385794,0.010809537,0.017766917
65852,Scores of Nigerians and members of the civil society organizations troop to court to stand behind Omoyele Sowore in the case against him by the federal gover...,0.039226998,0.0016593933,0.014048916,0.017436003,0.010032792,0.026408968
65855,The parallels between Donald Trump's 2016 campaign and Bernie Sanders' 2020 campaign are a little surprising.,0.013697007,0.000436306,0.009564889,0.009903891,0.005964585,0.0021643746
65859,Lab animals used for research by the Food and Drug Administration (FDA) have a new lease on life.,0.030977672,0.0012207031,0.01302291,0.012687869,0.008103873,0.005512681
65873,"Tuesday on Fox News following the announcement Sen. Bernie Sanders (I-VT) was the winner of the New Hampshire primary, Rep. Matt Gaetz (R-FL) weighed in on the state of the Democratic Party. | Clips",0.014513801,0.0011777878,0.008576883,0.014156717,0.008556974,0.0052906936
65874,"On February 21st, I will be hosting the first Open Gaetz Day of the new decade! This is a great time to share your questions, comments, and concerns about the future of our district. I look forward to seeing you all and discussing the issues that matter to you. #OpenGaetz",0.0056233127,0.0004720688,0.006173368,0.009553759,0.006433869,0.0017481487
65901,"The trial of Omoyele Sowore continues today after his release from the custody of the DSS, 125 days after arrest. Sowore was released on bail on stringent conditions, which includes restriction of his movement in Abuja despite known not to have an accommodation in the Federal Capital Territory.",0.009990019,0.0006341934,0.007170874,0.009852652,0.0072882893,0.0024418586
65905,"The trial of Omoyele Sowore continues today after his release from the custody of the DSS, 125 days after arrest. Sowore was released on bail on stringent conditions, which includes restriction of his movement in Abuja despite known not to have an accommodation in the Federal Capital Territory.",0.009990019,0.0006341934,0.007170874,0.009852652,0.0072882893,0.0024418586
65906,"The trial of Omoyele Sowore continues today after his release from the custody of the DSS, 125 days after arrest. Sowore was released on bail on stringent conditions, which includes restriction of his movement in Abuja despite known not to have an accommodation in the Federal Capital Territory.",0.009990019,0.0006341934,0.007170874,0.009852652,0.0072882893,0.0024418586
65908,"The trial of Omoyele Sowore continues today after his release from the custody of the DSS, 125 days after arrest. Sowore was released on bail on stringent conditions, which includes restriction of his movement in Abuja despite known not to have an accommodation in the Federal Capital Territory.",0.009990019,0.0006341934,0.007170874,0.009852652,0.0072882893,0.0024418586
65909,"The trial of Omoyele Sowore continues today after his release from the custody of the DSS, 125 days after arrest. Sowore was released on bail on stringent conditions, which includes restriction of his movement in Abuja despite known not to have an accommodation in the Federal Capital Territory.",0.009990019,0.0006341934,0.007170874,0.009852652,0.0072882893,0.0024418586
65923,"The trial of Omoyele Sowore continues today after his release from the custody of the DSS, 125 days after arrest. Sowore was released on bail on stringent conditions, which includes restriction of his movement in Abuja despite known not to have an accommodation in the Federal Capital Territory.",0.009990019,0.0006341934,0.007170874,0.009852652,0.0072882893,0.0024418586
65933,"On February 21st, I will be hosting the first Open Gaetz Day of the new decade! This is a great time to share your questions, comments, and concerns about the future of our district. I look forward to seeing you all and discussing the issues that matter to you. #OpenGaetz",0.0056233127,0.0004720688,0.006173368,0.009553759,0.006433869,0.0017481487
65945,"Huguette Fatna, la «nounou des enfants» de Marine Le Pen et conseillère régionale d'Ile-de-France, devrait faire partie de la liste RN du maire actuel de la ville du Pas-de-Calais, Steeve Briois.",0.10739898,0.0031661987,0.14150882,0.023106437,0.0054904465,0.0029968263
65967,"INFO LE FIGARO - En pleine polémique Castaner-Bertrand, les chiffres de janvier attestent bien d’une inquiétante aggravation de la délinquance.",0.051068526,0.0016212463,0.05262003,0.010023449,0.005430572,0.0022753682
65977,So the Dems want to talk about Russia? Well here's video of a KGB defector who describes in detail how Leftists are used by Russia to destroy America. The strategies he mentions are hauntingly similar to what we see happening today... 🤔,0.21642438,0.004463196,0.089778624,0.020373698,0.022335978,0.09162762
65979,"More pension benefits might become available for veterans over the age of 99. New legislation was introduced by Congressman Matt Gaetz this week. Channel 3 sat down with the Pensacola veteran who inspired this act, First Lieutenant Joseph Ainsworth. Meet the Pensacola veteran who inspired Congressma...",0.013822667,0.00056028366,0.009488888,0.010484599,0.006304411,0.002210622
66000,About 400 Boko Haram members apprehended in Abia State...,0.13214645,0.0050354004,0.030154925,0.026180768,0.017328756,0.08749158
66002,"En réponse au discours d’Emmanuel Macron sur la doctrine de défense et de dissuasion, Marine Le Pen plaide pour le retrait de l’Otan et le maintien du nucléaire civil",0.013445686,0.000705719,0.014086916,0.008353916,0.0054904465,0.0010313153
66022,"Voici le vrai visage de l'extrême gauche à Toulouse : celui de la haine et de la violence. Ils attaquent en meute des femmes seules, quelle lâcheté ! Nous réclamons la dissolution de ces groupuscules ""antifas"" et une condamnation exemplaire des agresseurs !",0.39441586,0.02514347,0.48627716,0.0715894,0.036839653,0.2700233
66030,The Department of Defense announced the death of two soldiers who were supporting Operation Freedom's Sentinel.,0.15490346,0.007286072,0.01929015,0.02973333,0.1733226,0.019977676
66040,"nocence. Aux personnes qui disent ne pas connaître et ne pas comprendre le substantif nocence, la nocence, on pourrait rétorquer qu’elles ne savent pas ce qu’elle disent. Toutes connaissent en effet le substantif innocence, l’innocence, et l’innocence, étant un terme négatif, ne peut êt...",0.041172907,0.0007867813,0.031807642,0.009647697,0.0053674616,0.0016649036
66047,"Pour venir en aide aux chats sans abri, One Voice a créé Chatipi. Une réponse simple, concrète et efficace, intégrée à sa campagne globale contre l’errance ! Inauguration samedi 26 octobre 2019.",0.0037698185,0.00029802322,0.0073988754,0.008080642,0.0053326697,0.0005133453
66059,The affected Maruwa riders came out en mass to protest against the new Lagos Sate policy made by Governor Sanwo Olu to flush Maruwa (Tricycle) out of Lagos r...,0.011309455,0.00059366226,0.007797878,0.009237786,0.006835188,0.0024603575
66060,"Watch highlights of the 2020 Lagos City Marathon as Kenyan Athlete, David Barmasai Tumo, finished first to claim the grand prize of $50,000.",0.0038797716,0.0003671646,0.005821866,0.009434202,0.0061231707,0.001655654
66089,"Temper tantrums are rude, obnoxious, and cringe-inducing, but rarely felonious.Speaker",0.31132057,0.0075531006,0.2817503,0.10549548,0.008285114,0.017465452
66090,President Trump claimed it was illegal for Nancy Pelosi to destroy her copy of the State of the Union speech on Tuesday night.,0.04735767,0.0013446808,0.017743196,0.014703264,0.011172019,0.0043657473
66093,"⚠️ Djihadiste, il a pu venir en France grâce à l’Etat et vivre parmi les Français !

Le laxisme du gouvernement face à l’islamisme met en danger notre pays : exigez la TOLÉRANCE ZÉRO et de véritables FRONTIÈRES NATIONALES ! 👉🏻 http://www.adhesions-rn.fr",0.4269174,0.35368225,0.47384647,0.09066332,0.029933142,0.44690517
66111,"Il avait été arrêté à Marseille le 29 janvier dernier. Majdi Mustapha Nameh, plus connu sous le nom de guerre d’Islam Allouche, a obtenu un visa auprès du consulat de France à Istanbul pour étudier dans un institut de recherche français, rapporte notamment Ouest-France, qui relaie une dé...",0.020842785,0.0021266937,0.020579277,0.021740068,0.0054839733,0.0051797
66119,The New Way Forward act is the most radical single piece of legislation we’ve seen proposed in this country. It would allow criminals to move to the U.S.and settle here permanently.,0.10653123,0.0015926361,0.038566336,0.012585391,0.008155655,0.016259583
66120,Tucker Carlson on the New Way Forward Act.,0.009613037,0.00091552734,0.0072278744,0.011714331,0.0072882893,0.0026453468
66130,"""Her conduct was beneath the dignity of the House.""",0.085582085,0.001077652,0.0350029,0.010672474,0.006757513,0.0030523231
66132,"Congressman Matt Gaetz introduced legislation to allow military veterans who are 100 years and older to qualify for pension benefits regardless of their net worth. In a recent release, the congressman introduced the “Joseph Ainsworth Act”. The “Joseph Ainsworth Act” would cha...",0.015142105,0.0007915497,0.008500882,0.013576009,0.0067898775,0.0030708222
66133,"GAETZ on FIRE: ""Pelosi disgraced the House of Representatives, she embarrassed our country, and she destroyed official records...""",0.39441586,0.01302678,0.40698266,0.04892669,0.03649433,0.021585498
66146,"‪🇫🇷🇫🇷🇫🇷 Jugée la plus crédible sur la lutte contre l’immigration massive, l’insécurité et les inégalités, Marine Le Pen est pour les Français l’opposante numéro 1 face à Macron !‬

‪Soyons encore plus forts grâce à vous ! Soutenez vos idées 👉🏻 https://rassemblementnational.fr/la-dynamique-rn-continue-soutenez-vos-idees/",0.046120718,0.0031661987,0.033460364,0.009613537,0.005493683,0.011321344
66184,"Dear Sir/Madam, ONLINE SURVEY PARTICIPANTS INFORMATION SHEET My name is Akintola Olaniyan, and I am a Ph.D. student in the Media Studies Department at Wits University in Johannesburg, South Africa. As part of my studies, I have to undertake a research project, and I am investigating new media and it...",0.024142517,0.0019931793,0.009868891,0.02023706,0.010058682,0.009212466
66190,"CAMBRIDGE, MA—Dr. Ngozi Okonjo-Iweala, a former finance minister of Nigeria and former managing director of the World Bank, has been named the next Angelopoulos Global Public Leaders Fellow at Harvard Kennedy School. The announcement was made today by Harvard Kennedy School Dean Douglas Elmendorf....",0.009990019,0.00066280365,0.0073988754,0.011201942,0.0063950317,0.0034592997
66191,"It was a privilege to listen to former Governor of Anambra State, Peter Obi, who delivered the Keynote Address titled, 'Building a Robust Economy with Scarce Resources,' at the Oyo State Government Executive Governance Review 2020, this morning.",0.005026425,0.00041007996,0.0062113684,0.009579378,0.006136116,0.0013874196
66192,Ms Adichie was presented her award at a reception held in her honour at the ARISE office in Lagos on Monday.,0.0019870084,0.00024557114,0.0052566123,0.008776636,0.0057898173,0.00090182276
66206,The affected Maruwa riders came out en mass to protest against the new Lagos Sate policy made by Governor Sanwo Olu to flush Maruwa (Tricycle) out of Lagos r...,0.011309455,0.00059366226,0.007797878,0.009237786,0.006835188,0.0024603575
66238,"Nigeria President Muhammadu Buhari on Tuesday said 90 per cent of all Boko Haram’s victims in the past years have been Muslims. The insurgents began their heinous activities in 2009 after the killing of the leader Mohammed Yusuf. Global Terrorism Index indicates that the group since 2009, has kill...",0.22712809,0.012054443,0.06599696,0.059948977,0.13853464,0.27340925
66263,"Let me be clear. Steve King is not a racist, homophobe or anything else the Democrats or establishment Republicans want to call him. Those people ought to be ashamed of their behavior. All one has to do is to see to whom those establishment Republicans are beholding to and voters will be informed ab...",0.28087774,0.00579834,0.21836096,0.023584666,0.008505191,0.15731181
66301,"Peter Obi, former governor of Anambra state, says the current state of insecurity in Nigeria is the worst the country has experienced.",0.11181668,0.0036621094,0.04207976,0.026727317,0.0113014765,0.084182754
66303,"He is almost an eccentric in response to questions and keeps popping up obscure but reasonable angles that make you feel not having given enough consideration to every topic. However, you cannot fault the simplicity and demystifying ordinariness he brings to the environment. Former governor of Anamb...",0.040430736,0.00052928925,0.024897853,0.010228404,0.0058416002,0.0015446605
66307,INEC-NIGERIA NEWSPAPER,0.1013248,0.007133484,0.036325075,0.072882555,0.009204263,0.061130337
66313,"AIDEZ-LA ! 👉🏻 http://www.adhesions-rn.fr

Découvrez pourquoi Marine Le Pen est convaincue que les Français voteront pour un véritable changement de politique ⤵️",0.032156147,0.0008773804,0.02708937,0.009476901,0.0053860713,0.0022568693
66314,"Expected to be a refuge for visitors seeking medical help, the Ikorodu General Hospital, Lagos, has sadly metamorphosed into a centre of official negligence ...",0.09828771,0.0012874603,0.046178754,0.011389818,0.006220264,0.008657498
66321,"Even though his notoriety was well known to law enforcement agencies in the state, King, who is alleged to be responsible for the killing of one Ebenezer Ika in April 2018, has continued to walk the streets a free man.",0.049336795,0.0021362305,0.016708933,0.0127561875,0.0347677,0.006178642
66322,"If Nigeria must someday become a country that works for all, this claim to victimhood by every Tom, Dick and Harry must stop. The Nigerian people must hold themselves as responsible for this country’s failings as they do the leaders.",0.33421695,0.021806452,0.24928534,0.17706433,0.012854968,0.3817989
66324,"CNN's Don Lemon lost journalistic credibility when he laughed on camera in reaction to a guest's derisive comments about supporters of President Trump, a Republican congressman said last week.",0.079250954,0.0010490417,0.03665562,0.0127561875,0.007068211,0.0045137387
66339,Biafran people celebrate Israel and the United States. We have friends in Africa! ❤️,0.0665887,0.0032234192,0.016556932,0.027137227,0.0083886795,0.053399716
66342,"IPOB leader Nnamdi Kanu was a special quest at President Donald Trump’s campaign rally held on Thursday, January 30, 2020 by the Republican Party in Iowa, United States. IPOB said that the special …",0.013697007,0.0008916855,0.008766884,0.012346277,0.007417747,0.0039402717
66345,"L’homme, qui a attaqué deux personnes, avait déjà été condamné pour diffusion de propagande islamiste et était sorti récemment de prison.",0.0001374413,3.837049e-06,0.004855235,0.00747625,0.0051911008,1.9944157e-05
66349,"Congressman Matt Gaetz hosted a Veterans History Project gathering in Pensacola on Saturday. The project encourages veterans to contribute through recounting their experiences and submitting documents, photos and other materials to preserve a history of their service. The accounts will be preserved....",0.0064715217,0.0004339218,0.0067528714,0.009434202,0.0061749537,0.0017388993
66368,"This allegedly happened last week!

They heard that Boko boys were coming along Maiduguri- Damaturu Road and this happened...This is the real life now in Naija under President BUBU",0.032627538,0.0015735626,0.017485369,0.012243799,0.007586042,0.0066596144
66389,Gaetz made stops at Pace High School and Niceville High School on Friday to present students with their nominations to the military service academies,0.012566062,0.00072956085,0.0081208795,0.011577694,0.0071717775,0.00310782
66393,"The officials, who work closely with touts, create an artificial scarcity of train tickets and then offer same to passengers willing to pay at least twice the usual amount. The officials, who work closely with touts, create an artificial scarcity of train tickets and then offer same to passengers wi...",0.015581916,0.00059604645,0.010438894,0.010569996,0.0061814263,0.0017573982
66408,Someone said that Nigerians are no longer normal...Lol! Watch...,0.50789946,0.101760045,0.4339631,0.22643133,0.023889944,0.57150364
